,geonames_id,lat,lon,Unnamed: 0,price_usd_per_m2,property_type,geometry,min_dist_to_subte,min_dist_to_espacio_verde,min_dist_to_tren,min_dist_to_cultura,min_dist_to_salud_privada,min_dist_to_clubes,min_dist_to_comisaria,min_dist_to_espacio_educativo,min_dist_to_ecobici,min_dist_to_ferederaciones,min_dist_to_hospitales,min_dist_to_universidades,min_dist_to_metrobus,min_dist_to_ferias,min_dist_to_org_sociales,min_dist_to_estacionamiento,min_dist_to_polideportivo,min_dist_to_garage_comercial,min_dist_to_zona_anegamiento
6484,3429595.0,-34.59166,-58.3799344,114066,3771.9298245614036,apartment,POINT (107648.2272583682 104169.0318754418),378.10486435551843,22.564567190736827,395.97934619834456,23.624885573421523,722.0575185302565,899.2790412864055,331.6654548195986,67.89799578004411,65.28113219606671,445.5953312766144,2037.0836495920298,423.0896862223849,483.7871858287464,1207.4895815037921,512.0174485191245,245.6533388373875,2906.744185305544,43.78483305912386,556.6728742694465
6485,3430234.0,-34.582946899999996,-58.414097,114070,3098.591549295775,apartment,POINT (104514.5116970769 105137.6829757358),298.5460501310092,96.43194287909628,1275.220784642516,221.5357393376524,763.9385495934038,579.1833249892965,190.35080227027174,79.50041036084203,331.18013413542445,754.1136116915504,690.5841204432138,215.8254258798082,787.447643469207,625.0840470723277,1321.0850133539138,546.0203290042145,1601.8808409537226,219.98680941277715,995.4793442794052
6486,3429595.0,-34.5926283,-58.3928172,114082,3210.5263157894733,apartment,POINT (106466.2426536592 104062.5137446974),700.9762313130769,133.49724762634034,1559.0592716540739,147.88384196427216,336.9519539993535,701.8605158845756,170.71083966964434,205.92603115799184,164.0283251955784,248.95888780999198,1122.1533186104125,395.83359846920183,1051.212900137082,787.0078859153641,687.8858276670678,344.2129875063241,2359.4916872895233,94.59242483602424,524.7004942749177
6487,3429595.0,-34.5895459,-58.39736360000001,114083,2941.1764705882347,apartment,POINT (106049.369541765 104404.7436633268),231.62752236461174,81.77713741359464,1948.7588938129381,96.55343478323279,223.0971801325048,1029.6354516614442,491.93878204279724,44.84948750077232,109.32798307012803,132.68233450354708,603.8277831089831,202.51224851095978,1572.186110955072,655.0229684502773,867.1743635000271,499.4230829684615,1912.7475872569496,21.740305848429724,592.7453993681434
6488,3436109.0,-34.5895459,-58.39736360000001,114086,2941.1764705882347,apartment,POINT (106049.369541765 104404.7436633268),231.62752236461174,81.77713741359464,1948.7588938129381,96.55343478323279,223.0971801325048,1029.6354516614442,491.93878204279724,44.84948750077232,109.32798307012803,132.68233450354708,603.8277831089831,202.51224851095978,1572.186110955072,655.0229684502773,867.1743635000271,499.4230829684615,1912.7475872569496,21.740305848429724,592.7453993681434
6489,3436109.0,-34.588865500000004,-58.4135493,114092,2692.3076923076924,apartment,POINT (104564.441071763 104481.0753054953),218.35217849844466,161.6138600685436,1631.3013355330554,128.95310258563745,348.1794487854696,264.4769132416753,251.81201192806924,189.02616423469112,233.1381369665786,550.7783003992099,606.2793347753131,655.1113812339897,1208.3296236139834,1054.7304416021257,819.6547630933785,175.21923860813837,2092.6239321814296,87.75273554699768,1424.6477362579442
6490,3436109.0,-34.5987979,-58.394419400000004,114093,2412.7906976744184,apartment,POINT (106318.7861965271 103378.1861872385),151.04135721232768,136.19400530171063,1717.8267757052865,6.692353877547636,337.181093331506,49.77225476585303,513.7016447151806,32.80649526317469,270.6194131486012,586.9262858879111,1653.905167461868,158.27743659905732,1150.2721363951487,296.4770415696246,235.05473186750277,337.014990313887,2973.4418518524058,123.2865916384807,339.2113053663341
6491,3429595.0,-34.5936542,-58.394268999999994,114134,3076.9230769230767,apartment,POINT (106332.973547923 103948.7968962149),672.2297849854485,174.5091716843943,1713.5207235323078,118.13843824069825,250.58687033770076,582.173491539736,329.69818871737766,31.49224998668931,14.710926120873909,306.4714944941959,1140.305061794426,354.70772380894,1145.3735098278964,707.2935225031174,789.655764920207,448.6752421328659,2425.199270574152,77.9551256429788,479.6696384088356
6492,3436109.0,-34.598238200000004,-58.4054005,114138,2948.717948717949,apartment,POINT (105311.4665987495 103440.9097808931),155.89322908343797,121.64719843588284,1197.9825384297171,180.78341365873388,397.39905034338227,473.78144472867604,477.052962310144,128.059400685685,170.81351333275904,1058.2367085584563,758.8491339792396,103.91885220786504,1223.7656241002242,674.8536014381579,608.0380462309122,549.3884101577196,2852.4565115772907,94.4411592717421,1147.5149436662462
6493,3436109.0,-34.58933,-58.405469999999994,114155,4516.129032258064,apartment,POINT (105305.6572559885 104429.1506727562),298.42594637203854,331.4275225420594,2165.7781912072824,260.436980523295,300.93481260751315,995.0760287424224,539.1048677401546,114.78956579336436,181.58967409008537,862.1745157513795,680.4051168962935,681.9172498536577,1812.7856034117865,1296.25975262119,385.19287305581327,821.6584555509262,1875.512434346844,102.96758911336194,812.1524126640998
6494,3436077.0,-34.553013,-58.456148999999996,114184,,apartment,POINT (100656.3592071006 108459.4828520226),641.8367517536859,210.2090825149392,808.0138920381637,164.63999864028895,504.49875187619944,531.0171483213636,683.3950699935071,142.35652191542903,259.7250333676546,959.6765565911242,1394.9791644014242,270.19402149042986,629.1266318623315,938.9080970982019,6376.658410589702,291.1419379132475,2073.6399007084588,177.1282787994677,0.0
6495,3430234.0,-34.586191,-58.440431000000004,114192,,apartment,POINT (102098.2125606799 104778.6596986498),897.4006302865761,127.2421144099118,1251.3785593014263,83.4757590913718,1173.2900554136047,566.22788555558,1096.2773252561385,60.53993200785212,238.89432901078672,566.22788555558,2406.0734455460315,795.9804025782635,334.76470835281424,922.5491756706425,3244.961690913851,1235.8334321004872,842.1544584888609,156.45266138521467,1143.1617703982188
6496,3430234.0,-34.586191,-58.440431000000004,114194,,apartment,POINT (102098.2125606799 104778.6596986498),897.4006302865761,127.2421144099118,1251.3785593014263,83.4757590913718,1173.2900554136047,566.22788555558,1096.2773252561385,60.53993200785212,238.89432901078672,566.22788555558,2406.0734455460315,795.9804025782635,334.76470835281424,922.5491756706425,3244.961690913851,1235.8334321004872,842.1544584888609,156.45266138521467,1143.1617703982188
6497,3430234.0,-34.5755557875,-58.430553025100004,114201,,apartment,POINT (103004.8916533745 105958.2318990919),411.437168880519,77.20723347728939,445.43709302503134,289.37106357022606,599.3997622888465,492.04324615781087,810.3559125755196,116.14181935779274,380.7127480021295,1078.0695070466334,2257.6192661025843,501.1933356773792,186.30169628209163,866.3418041403436,2955.8978110139933,444.1333027787608,1366.1885998296464,100.15112398280529,171.9607393296944
6498,3430234.0,-34.585864,-58.436866,114223,,house,POINT (102425.307983174 104814.8557308138),1177.6033721251351,288.03099355106946,1106.9615711638828,28.47270058266509,880.597114198759,259.3202325208927,1405.9793800280254,277.77376486601503,111.41277046318314,612.4601066299414,2373.682412620989,950.2400586032895,187.75375751086753,687.2299314145022,2936.48537277181,978.0147786514868,1008.9843861508774,49.82510588227245,1028.7461981642348
6499,3436109.0,-34.59153,-58.380145999999996,114224,,house,POINT (107628.8262740919 104183.4695270888),399.4387960882964,4.570243729776109,406.8789473463002,32.0268228146065,699.7659666477456,894.8578551113565,345.34567981526806,44.53036441693359,52.47410784689383,465.984823510161,2013.6862371094364,405.42742842101586,503.493271990303,1183.316646462982,497.373535484125,221.69773418505713,2882.912342662319,66.59902162953364,554.4392093008133
6500,3430234.0,-34.578957,-58.436653,114278,,house,POINT (102445.0529060317 105581.0817957325),445.3611563401173,408.81848131390547,378.5285158365933,112.47813785186787,709.6034873624305,463.62133152235225,661.2799187210992,57.57121671591708,163.78149132724232,895.23313949951,2741.3085246352584,521.8024255989058,665.2580273930953,1234.7013140747151,3205.5631108629173,934.460254018672,738.102556966219,61.082261929125664,298.9390287427785
6501,3436077.0,-34.549890000000005,-58.46901800000001,114286,,apartment,POINT (99475.15002527366 108805.94088228),882.3432049548248,137.78083097802946,593.1549939414833,261.7212193281358,943.0400554464065,842.0465194263747,547.7775372302856,73.6808750305295,268.2578453651914,1005.9945606715879,1692.5862355097472,1400.3292844770176,127.67140568982443,1091.6025749326104,7490.620220615297,1519.412032606613,2730.3745802327308,158.73507352636906,0.0
6502,3436077.0,-34.564513,-58.463181999999996,114309,,apartment,POINT (100010.8292166901 107183.7533397368),661.1033835313659,288.20155616091046,412.20105452366465,145.39859345162728,1211.0363982673919,1039.8736858093725,797.1867007481965,115.49664503225091,357.14052446896494,630.9212192478915,727.1144190984238,1444.4165864355434,647.0616808115632,812.4848399853447,6114.736060878494,1468.083046447889,2373.5495383738503,204.6534139441183,0.0
6503,3429595.0,-34.590793,-58.403686,114340,,PH,POINT (105469.2358461612 104266.756639476),332.0173479200368,106.86112173721338,2037.1645399159768,270.2509549917583,241.18303689675218,1093.9871376122978,458.57107007844303,7.147601663871925,182.98575549315862,696.9679804645135,729.0725306984112,452.71428451729804,2038.221467504053,1086.2839997283093,303.94285745692565,659.1034976891922,2014.7657119489984,72.6502933219782,834.1915430365101
6504,3430234.0,-34.591972,-58.423056,114342,,house,POINT (103692.0993468649 104136.842691616),998.0707150100868,231.18065367296865,1423.0490546130075,20.242400588059823,352.89579184519744,101.3455577349236,805.594138165555,115.72159367091609,244.3570040983686,541.9068646459045,1037.5192754485947,779.7905568767017,1255.9079806180632,350.92570172638796,1570.0384775059617,481.2408015696694,2420.9245375514174,138.71241301172338,1411.8941596107595
